ISO_country,Cruise_ID,Latitude,Longitude,Year,Month,Day,Time,WOD_unique,depth(m),qc_flag,Temp,qc_flag,Sal,qc_flag,Oxy,qc_flag,Phos,qc_flag,dum5,qc_flag,Sil,qc_flag,dum7,qc_flag,NO3,qc_flag,pH,qc_flag,dum10,qc_flag,Chl,qc_flag,dum12,qc_flag,dum13,qc_flag,dum14,qc_flag,dum15,qc_flag,dum16,qc_flag,Alk,qc_flag,dum18,qc_flag,dum19,qc_flag,pCO2,qc_flag,DIC,qc_flag,dum22,qc_flag,dum23,qc_flag,BAC,qc_flag,dum25,qc_flag,dum26,qc_flag,dum27,qc_flag,dum28,qc_flag,dum29,qc_flag,dum30,qc_flag,dum31,qc_flag,dum32,qc_flag,Trit,qc_flag,He,qc_flag,dHE3,qc_flag,dC14,qc_flag,dC13,qc_flag,Arg,qc_flag,Neo,qc_flag,CFC11,qc_flag,CFC12,qc_flag,CFC113,qc_flag,O18,qc_flag
DK,4618,57.086,11.813,2017, 1,30,10.17,18100229,0,0,2.54,0,18.400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,55.651,10.756,2017, 1,30,10.30,18956745,0.2,0,2.416,0,14.087,0,366,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,64.734,23.813,2017, 1,30,11.25,18661922,1.0,0,0.8461,0,2.9951,0,423,0,0.14,0,,,79.2,0,,,5.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,56.558,11.033,2017, 1,30,11.42,18956746,0.8,0,2.746,0,20.757,0,354,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,54.892,12.333,2017, 1,30,11.87,18956747,0.2,0,2.834,0,8.385,0,372,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,54.800,12.367,2017, 1,30,12.37,18956748,0.2,0,3.042,0,8.444,0,384,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,64.834,23.163,2017, 1,30,13.92,18661923,1.0,0,0.3201,0,2.8012,0,423,0,0.12,0,,,83.0,0,,,6.0,0,7.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.606,10.296,2017, 1,30,13.72,18956749,0.8,0,2.025,0,11.348,0,375,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,54.485,12.278,2017, 1,30,13.80,18956750,0.2,0,3.052,0,8.576,0,384,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1640,51.602,3.720,2017, 1,30,13.77,18956751,1.0,0,3.95,0,32.4,0,311,0,0.71,0,,,14.9,0,,,16.5,0,8.07,0,,,1.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4618,57.193,11.660,2017, 1,30,14.67,18100230,0,0,2.46,0,17.410,0,375,0,0.51,0,,,9.95,0,,,4.4,0,,,,,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,54.317,11.550,2017, 1,30,15.87,18956752,0.2,0,2.913,0,8.582,0,387,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1640,51.645,4.097,2017, 1,30,15.53,18956753,1.0,0,3.23,0,30.4,0,326,0,0.976,0,,,21.5,0,,,23.0,0,8.1,0,,,0.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,54.570,11.333,2017, 1,30,17.28,18956754,0.6,0,2.469,0,9.448,0,390,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,64.302,22.343,2017, 1,30,18.37,18661924,1.0,0,1.2593,0,2.9229,0,401,0,0.09,0,,,83.7,0,,,6.2,0,7.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,63.784,21.480,2017, 1,30,23.67,18661925,1.0,0,1.0791,0,3.0916,0,414,0,0.14,0,,,79.2,0,,,6.2,0,7.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,61.602,21.557,2017, 1,30,,18661926,0,0,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,63.517,21.063,2017, 1,31,2.20,18661927,1.0,0,-0.1459,0,3.7679,0,431,0,0.22,0,,,71.5,0,,,5.5,0,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,63.314,20.273,2017, 1,31,5.23,18661928,1.0,0,1.2687,0,5.3685,0,405,0,0.44,0,,,46.2,0,,,3.9,0,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4618,57.914,11.160,2017, 1,31,6.08,18100231,0,0,5.51,0,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.452,10.567,2017, 1,31,8.05,18956755,0.1,0,1.622,0,20.276,0,369,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,54.700,10.767,2017, 1,31,8.27,18956756,0.2,0,2.726,0,10.847,0,381,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,54.824,11.041,2017, 1,31,8.48,18956757,0.4,0,1.935,0,11.936,0,384,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.740,21.050,2017, 1,31,9.50,18850460,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.479,10.519,2017, 1,31,9.85,18956758,0.1,0,2.142,0,22.703,0,348,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4644,57.608,9.915,2017, 1,31,9.58,18956759,0.6,0,4.23,0,32.944,0,310,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.851,9.907,2017, 1,31,9.33,18956760,0.2,0,1.891,0,23.761,0,360,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,62.845,18.889,2017, 1,31,10.88,18661929,1.0,0,1.6935,0,5.3087,0,392,0,0.48,0,,,50.7,0,,,3.8,0,7.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.820,21.020,2017, 1,31,10.58,18850461,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,55.050,11.033,2017, 1,31,10.13,18956761,0.4,0,2.548,0,10.511,0,387,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,57.300,10.745,2017, 1,31,10.62,18956762,0.4,0,3.398,0,27.898,0,320,0,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4650,55.265,8.571,2017, 1,31,10.60,18956763,0.2,0,1.784,0,27.047,0,345,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.920,20.970,2017, 1,31,11.67,18850462,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.844,10.025,2017, 1,31,11.27,18956764,0.2,0,2.436,0,22.99,0,354,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,56.020,21.020,2017, 1,31,12.67,18850463,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.016,10.240,2017, 1,31,12.02,18956765,0.1,0,2.271,0,21.27,0,357,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,57.465,10.900,2017, 1,31,12.37,18956766,1.0,0,2.746,0,28.235,0,348,0,0.38,0,,,6.6,0,,,5.0,0,,,,,4.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,62.759,19.196,2017, 1,31,13.87,18661930,1.0,0,1.716,0,5.3,0,392,0,0.47,0,,,51.0,0,,,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,56.040,21.050,2017, 1,31,13.17,18850464,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,56.040,20.970,2017, 1,31,13.92,18850465,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,57.433,10.708,2017, 1,31,13.55,18956767,0.6,0,3.181,0,28.098,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,56.030,20.830,2017, 1,31,14.00,18850466,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.209,10.602,2017, 1,31,14.07,18956768,0.2,0,2.495,0,19.37,0,360,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.770,20.890,2017, 1,31,17.08,18850467,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,62.117,17.846,2017, 1,31,19.60,18661931,1.0,0,1.2045,0,5.1087,0,401,0,0.47,0,,,56.6,0,,,4.3,0,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.595,21.094,2017, 1,31,,18661932,1.0,0,1.1,0,5.9,0,393,0,0.54,0,,,19.5,0,,,3.9,0,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.256,21.953,2017, 1,31,,18661933,1.0,0,0.4,0,6.1,0,381,0,0.69,0,,,19.5,0,,,6.7,0,7.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,61.602,21.557,2017, 1,31,,18661934,0.5,0,0.9,0,-99.99,0,-99.99,0,-99.99,0,,,,,,,-99.99,0,7.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,61.233,17.663,2017, 2, 1,0.88,18661935,1.0,0,1.3633,0,5.1747,0,392,0,0.39,0,,,49.7,0,,,3.8,0,7.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,61.183,18.230,2017, 2, 1,3.23,18661936,1.0,0,1.8325,0,5.2797,0,392,0,0.43,0,,,51.8,0,,,3.8,0,7.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,60.533,18.938,2017, 2, 1,7.88,18661937,1.0,0,1.5852,0,5.2304,0,401,0,0.39,0,,,49.0,0,,,3.3,0,7.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,54.886,10.703,2017, 2, 1,7.73,18956769,0.1,0,1.952,0,16.432,0,375,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1569,54.581,18.790,2017, 2, 1,8.00,18850468,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.219,10.447,2017, 2, 1,8.18,18956770,0.2,0,2.198,0,22.288,0,354,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,54.874,10.439,2017, 2, 1,8.80,18956771,0.1,0,2.132,0,17.697,0,369,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,57.533,11.325,2017, 2, 1,8.37,18956772,1.0,0,2.756,0,27.309,0,335,0,0.57,0,,,6.0,0,,,5,0,,,,,1.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4645,56.049,8.172,2017, 2, 1,8.93,18956773,0.4,0,1.66,0,5.86,0,390,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.720,21.060,2017, 2, 1,9.42,18850469,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.155,10.319,2017, 2, 1,9.13,18956774,0.4,0,2.436,0,20.534,0,360,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,54.995,10.657,2017, 2, 1,10.92,18956775,0.1,0,2.162,0,18.663,0,357,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4645,55.884,8.307,2017, 2, 1,10.62,18956776,0.4,0,2,0,5.8,0,373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.630,20.800,2017, 2, 1,11.50,18850470,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.650,20.830,2017, 2, 1,11.50,18850471,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4647,57.184,11.660,2017, 2, 1,11.43,18956777,0.6,0,2.124,0,16.545,0,369,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.250,9.533,2017, 2, 1,11.62,18956778,0.2,0,2.527,0,3.962,0,396,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.674,10.090,2017, 2, 1,11.83,18956779,0.2,0,2.882,0,22.212,0,345,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,60.189,19.142,2017, 2, 1,12.48,18661938,1.0,0,1.5827,0,5.38,0,401,0,0.43,0,,,48.6,0,,,3.2,0,7.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.400,20.700,2017, 2, 1,13.58,18850472,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.310,20.960,2017, 2, 1,15.17,18850473,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1569,55.350,19.066,2017, 2, 1,16.00,18850474,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU,5754,-64.950,119.430,2017, 2, 1,17.65,18457118,4.95,0,1.233,0,34.138,0,336.807,0,1.912,0,,,51.250,0,,,27.938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LT,129,55.560,21.080,2017, 2, 1,17.33,18850475,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1569,55.555,18.400,2017, 2, 1,20.00,18850476,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,59.894,22.767,2017, 2, 1,,18661939,1.0,0,0.6,0,6.2,0,393,0,0.79,0,,,,,,,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,60.030,22.798,2017, 2, 1,,18661940,1.0,0,0.2,0,5.6,0,384,0,0.66,0,,,,,,,10.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5427,61.602,21.557,2017, 2, 1,,18661941,0.5,0,0.1,2,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AU,5754,-65.011,120.456,2017, 2, 2,3.97,18457119,4.85,0,0.823,0,34.039,0,342.601,0,1.894,0,,,49.432,0,,,28.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1569,55.291,18.000,2017, 2, 2,5.00,18850477,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.063,10.374,2017, 2, 2,7.67,18956780,0.0,0,1.812,0,5.796,0,381,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.704,9.669,2017, 2, 2,8.57,18956781,0.2,0,2.684,0,23.688,0,348,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.040,10.695,2017, 2, 2,9.15,18956782,0.1,0,1.852,0,19.078,0,366,0,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.056,10.695,2017, 2, 2,9.85,18956783,0.1,0,2.002,0,18.025,0,363,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,54.925,9.628,2017, 2, 2,9.63,18956784,0.0,0,2.279,0,19.873,0,363,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,1569,55.216,17.066,2017, 2, 2,10.00,18850478,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4648,55.713,12.067,2017, 2, 2,10.67,18956785,0.2,0,0.998,0,12.877,0,400,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.491,9.587,2017, 2, 2,10.77,18956786,0.2,0,2.367,0,19.163,0,366,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,59.033,21.080,2017, 2, 2,11.05,18661942,1.0,0,2.4382,0,6.875,0,392,0,0.83,0,,,40.3,0,,,4.5,0,8.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
